x,y,species cloglog values
1858.0,1858.0,0.013958727
1859.0,1859.0,0.0074333674
1860.0,1860.0,0.05259966
1861.0,1861.0,0.7030375
1862.0,1862.0,0.039814655
1863.0,1863.0,0.020061703
1864.0,1864.0,0.07154345
1865.0,1865.0,0.17632082
1866.0,1866.0,0.018643249
1867.0,1867.0,0.62907594
1868.0,1868.0,0.2668951
1869.0,1869.0,0.0015637766
1870.0,1870.0,0.6103151
1871.0,1871.0,0.2383085
1872.0,1872.0,0.031388056
1873.0,1873.0,0.011386579
1874.0,1874.0,0.86559254
1875.0,1875.0,0.8153748
1876.0,1876.0,0.14687344
1877.0,1877.0,0.29095665
1878.0,1878.0,0.49900648
1879.0,1879.0,0.0032576183
1880.0,1880.0,0.026377179
1881.0,1881.0,0.45278546
1882.0,1882.0,0.0011828718
1883.0,1883.0,0.52509654
1884.0,1884.0,0.01046702
1885.0,1885.0,0.16802554
1886.0,1886.0,0.007780876
1887.0,1887.0,0.07077917
1888.0,1888.0,0.03422974
1889.0,1889.0,0.0059514735
1890.0,1890.0,0.022554334
1891.0,1891.0,0.047345605
1892.0,1892.0,0.40302983
1893.0,1893.0,0.13929483
1894.0,1894.0,0.39300692
1895.0,1895.0,0.42153832
1896.0,1896.0,0.007463842
1897.0,1897.0,0.020698449
1898.0,1898.0,0.8682642
1899.0,1899.0,0.22755535
1900.0,1900.0,0.12866786
1901.0,1901.0,0.6913259
1902.0,1902.0,0.8058875
1903.0,1903.0,0.85811085
1904.0,1904.0,0.5253103
1905.0,1905.0,0.08447767
1906.0,1906.0,0.84419477
1907.0,1907.0,0.2849988
1908.0,1908.0,0.07231765
1909.0,1909.0,0.0023259951
1910.0,1910.0,0.78663623
1911.0,1911.0,0.019557603
1912.0,1912.0,0.555206
1913.0,1913.0,0.36686245
1914.0,1914.0,0.036908954
1915.0,1915.0,0.05008164
1916.0,1916.0,0.030746909
1917.0,1917.0,0.89044917
1918.0,1918.0,0.06459458
1919.0,1919.0,0.0029221931
1920.0,1920.0,0.03583045
1921.0,1921.0,0.72737956
1922.0,1922.0,0.021272274
1923.0,1923.0,0.008834419
1924.0,1924.0,0.0021028854
1925.0,1925.0,0.011651481
1926.0,1926.0,0.2731615
1927.0,1927.0,0.7564443
1928.0,1928.0,0.0024868585
1929.0,1929.0,0.4945178
1930.0,1930.0,0.028477943
1931.0,1931.0,0.9392658
1932.0,1932.0,0.67972755
1933.0,1933.0,0.81758374
1934.0,1934.0,0.017646847
1935.0,1935.0,0.07924092
1936.0,1936.0,0.046026025
1937.0,1937.0,0.002024948
1938.0,1938.0,0.001186892
1939.0,1939.0,0.93674713
1940.0,1940.0,0.014125298
1941.0,1941.0,0.055758312
1942.0,1942.0,0.0059607574
1943.0,1943.0,0.92325175
1944.0,1944.0,0.19744542
1945.0,1945.0,0.5089689
1946.0,1946.0,0.8012478
1947.0,1947.0,0.34451512
1948.0,1948.0,0.37792423
1949.0,1949.0,0.047995362
1950.0,1950.0,0.42934498
1951.0,1951.0,0.09755309
1952.0,1952.0,0.012606802
1953.0,1953.0,0.028818775
1954.0,1954.0,0.81711376
1955.0,1955.0,0.011939556
1956.0,1956.0,0.3709169
1957.0,1957.0,0.46212202
1958.0,1958.0,0.36158174
1959.0,1959.0,0.3016322
1960.0,1960.0,0.07989357
1961.0,1961.0,0.6908198
1962.0,1962.0,0.36614743
1963.0,1963.0,0.010417716
1964.0,1964.0,0.010047186
1965.0,1965.0,0.040074375
1966.0,1966.0,0.8725087
1967.0,1967.0,0.868095
1968.0,1968.0,0.414145
1969.0,1969.0,0.010792402
1970.0,1970.0,0.02109101
1971.0,1971.0,0.008574416
1972.0,1972.0,0.13940012
1973.0,1973.0,0.16846079
1974.0,1974.0,0.29804248
1975.0,1975.0,0.14060648
1976.0,1976.0,0.8759609
1977.0,1977.0,0.0072800242
1978.0,1978.0,0.1660865
1979.0,1979.0,0.0074397717
1980.0,1980.0,0.0022070033
1981.0,1981.0,0.03467276
1982.0,1982.0,0.51931787
1983.0,1983.0,0.60205364
1984.0,1984.0,0.058743306
1985.0,1985.0,0.6227309
1986.0,1986.0,0.0030985493
1987.0,1987.0,0.5228356
1988.0,1988.0,0.6279316
1989.0,1989.0,0.022074997
1990.0,1990.0,0.32033747
1991.0,1991.0,0.2614623
1992.0,1992.0,0.9495329
1993.0,1993.0,0.2695707
1994.0,1994.0,0.009070251
1995.0,1995.0,0.0015223583
1996.0,1996.0,0.033597838
1997.0,1997.0,0.14427802
1998.0,1998.0,0.0032266553
1999.0,1999.0,0.51017755
2000.0,2000.0,0.002762767
2001.0,2001.0,0.5099308
2002.0,2002.0,0.37739304
2003.0,2003.0,0.8477392
2004.0,2004.0,0.030636353
2005.0,2005.0,6.2310405E-4
2006.0,2006.0,0.014834019
2007.0,2007.0,0.03034814
2008.0,2008.0,0.6572914
2009.0,2009.0,0.009934223
2010.0,2010.0,0.006683964
2011.0,2011.0,0.62941426
2012.0,2012.0,0.49054337
2013.0,2013.0,0.41892138
2014.0,2014.0,0.021212608
2015.0,2015.0,0.7258248
2016.0,2016.0,0.7799014
2017.0,2017.0,0.061526865
2018.0,2018.0,0.18881118
2019.0,2019.0,0.79517657
2020.0,2020.0,0.104349636
2021.0,2021.0,0.039388698
2022.0,2022.0,0.005594399
2023.0,2023.0,0.0771139
2024.0,2024.0,0.028406179
2025.0,2025.0,0.005017658
2026.0,2026.0,0.20336641
2027.0,2027.0,0.5332541
2028.0,2028.0,9.982619E-4
2029.0,2029.0,0.6517054
2030.0,2030.0,0.038008776
2031.0,2031.0,0.35675398
2032.0,2032.0,0.015309539
2033.0,2033.0,0.75410885
2034.0,2034.0,0.57423663
2035.0,2035.0,0.72144973
2036.0,2036.0,0.6552163
2037.0,2037.0,0.0046074083
2038.0,2038.0,0.23525211
2039.0,2039.0,0.024830457
2040.0,2040.0,0.5171974
2041.0,2041.0,0.048713252
2042.0,2042.0,0.02223035
2043.0,2043.0,0.108881734
2044.0,2044.0,0.9303404
2045.0,2045.0,0.023479696
2046.0,2046.0,0.004295625
2047.0,2047.0,0.41727236
2048.0,2048.0,0.4942113
2049.0,2049.0,0.08610582
2050.0,2050.0,0.18125838
2051.0,2051.0,0.028703801
2052.0,2052.0,0.552504
2053.0,2053.0,0.7464072
2054.0,2054.0,0.017436208
2055.0,2055.0,0.0019157856
2056.0,2056.0,0.11306535
2057.0,2057.0,0.49880746
2058.0,2058.0,0.013174147
2059.0,2059.0,0.46531686
2060.0,2060.0,0.17518057
2061.0,2061.0,0.09993138
2062.0,2062.0,0.6715908
2063.0,2063.0,0.48063272
2064.0,2064.0,0.034450736
2065.0,2065.0,0.7811654
2066.0,2066.0,0.031337302
2067.0,2067.0,0.007622624
2068.0,2068.0,0.0020470466
2069.0,2069.0,0.0038331202
2070.0,2070.0,0.62383753
2071.0,2071.0,0.01168623
2072.0,2072.0,0.0143955415
2073.0,2073.0,0.02448167
2074.0,2074.0,0.85967183
2075.0,2075.0,0.23894596
2076.0,2076.0,0.29452667
2077.0,2077.0,0.53918725
2078.0,2078.0,0.6124993
2079.0,2079.0,0.116100356
2080.0,2080.0,0.007697213
2081.0,2081.0,0.019951615
2082.0,2082.0,0.16216744
2083.0,2083.0,0.014665558
2084.0,2084.0,0.33825183
2085.0,2085.0,0.31576866
2086.0,2086.0,0.84608126
2087.0,2087.0,0.8440207
2088.0,2088.0,0.40194538
2089.0,2089.0,0.5499984
2090.0,2090.0,0.67942935
2091.0,2091.0,0.74380887
2092.0,2092.0,0.09708056
2093.0,2093.0,0.046015464
2094.0,2094.0,0.80633354
2095.0,2095.0,0.84901994
2096.0,2096.0,0.7093116
2097.0,2097.0,0.0026042648
2098.0,2098.0,0.32001922
2099.0,2099.0,0.0011996693
2100.0,2100.0,0.0132333785
2101.0,2101.0,0.07609803
2102.0,2102.0,0.009962949
2103.0,2103.0,0.0066512325
2104.0,2104.0,5.194607E-4
2105.0,2105.0,0.6009867
2106.0,2106.0,0.04464858
2107.0,2107.0,0.8534732
2108.0,2108.0,0.13637167
2109.0,2109.0,0.060059704
2110.0,2110.0,0.020865355
2111.0,2111.0,0.6085021
2112.0,2112.0,0.6797195
2113.0,2113.0,0.7224448
2114.0,2114.0,0.47691652
2115.0,2115.0,0.052202515
2116.0,2116.0,0.61395586
2117.0,2117.0,0.09518596
2118.0,2118.0,0.045224335
2119.0,2119.0,0.3559796
2120.0,2120.0,0.7664223
2121.0,2121.0,0.039382666
2122.0,2122.0,0.0011820679
2123.0,2123.0,0.016844884
2124.0,2124.0,0.9016378
2125.0,2125.0,0.62584543
2126.0,2126.0,0.43831864
2127.0,2127.0,0.87185836
2128.0,2128.0,0.3704475
2129.0,2129.0,0.01731673
2130.0,2130.0,0.30800766
2131.0,2131.0,0.025588075
2132.0,2132.0,0.18294999
2133.0,2133.0,0.6054066
2134.0,2134.0,0.037650637
2135.0,2135.0,0.003730861
2136.0,2136.0,0.0034515413
2137.0,2137.0,0.79144156
2138.0,2138.0,0.36883923
2139.0,2139.0,0.6038174
2140.0,2140.0,0.023526939
2141.0,2141.0,0.09827129
2142.0,2142.0,0.0046090926
2143.0,2143.0,0.61639386
2144.0,2144.0,0.014731024
2145.0,2145.0,0.25406513
2146.0,2146.0,0.019208325
2147.0,2147.0,0.05442837
2148.0,2148.0,0.024100386
2149.0,2149.0,0.48335737
2150.0,2150.0,0.40460354
2151.0,2151.0,0.010124305
2152.0,2152.0,0.70979977
2153.0,2153.0,0.019533848
2154.0,2154.0,0.57967407
2155.0,2155.0,0.027496135
2156.0,2156.0,0.03635043
2157.0,2157.0,0.005557166
2158.0,2158.0,0.8019628
2159.0,2159.0,0.003382997
2160.0,2160.0,0.009058283
2161.0,2161.0,0.012426387
2162.0,2162.0,0.0037335318
2163.0,2163.0,0.04864486
2164.0,2164.0,0.07928238
2165.0,2165.0,0.0016248159
2166.0,2166.0,0.044352174
2167.0,2167.0,0.86344117
2168.0,2168.0,0.74919516
2169.0,2169.0,0.012540273
2170.0,2170.0,0.115648754
2171.0,2171.0,0.0036975865
2172.0,2172.0,0.56209767
2173.0,2173.0,0.62543136
2174.0,2174.0,0.9406018
2175.0,2175.0,0.039122645
2176.0,2176.0,0.55752355
2177.0,2177.0,0.022832923
2178.0,2178.0,0.1303014
2179.0,2179.0,0.024346054
2180.0,2180.0,0.4837588
2181.0,2181.0,0.81781614
2182.0,2182.0,0.016790148
2183.0,2183.0,0.50600183
2184.0,2184.0,0.00813014
2185.0,2185.0,0.020697078
2186.0,2186.0,0.08208046
2187.0,2187.0,0.08053328
2188.0,2188.0,0.05507184
2189.0,2189.0,0.052719053
2190.0,2190.0,0.015865617
2191.0,2191.0,0.019712538
2192.0,2192.0,0.025887934
2193.0,2193.0,0.0908426
2194.0,2194.0,0.59327024
2195.0,2195.0,0.0024460165
2196.0,2196.0,0.0076730624
2197.0,2197.0,0.70924777
2198.0,2198.0,0.07782863
2199.0,2199.0,0.08498534
2200.0,2200.0,0.14180253
2201.0,2201.0,0.032776088
2202.0,2202.0,0.78530186
2203.0,2203.0,0.010217579
2204.0,2204.0,0.035902206
2205.0,2205.0,0.038250275
2206.0,2206.0,0.64047253
2207.0,2207.0,0.012436765
2208.0,2208.0,0.007521871
2209.0,2209.0,0.030080207
2210.0,2210.0,0.81478757
2211.0,2211.0,0.008189321
2212.0,2212.0,0.008351571
2213.0,2213.0,0.099842556
2214.0,2214.0,0.24767812
2215.0,2215.0,0.26076886
2216.0,2216.0,0.78972346
2217.0,2217.0,0.055982232
2218.0,2218.0,0.19348395
2219.0,2219.0,0.804918
2220.0,2220.0,0.17813146
2221.0,2221.0,0.37330827
2222.0,2222.0,0.38059515
2223.0,2223.0,0.779586
2224.0,2224.0,0.006051102
2225.0,2225.0,0.12002243
2226.0,2226.0,0.0013492769
2227.0,2227.0,0.674683
2228.0,2228.0,0.99650216
2229.0,2229.0,0.5293754
2230.0,2230.0,0.0013020684
2231.0,2231.0,0.3356995
2232.0,2232.0,0.0012407476
2233.0,2233.0,0.07765995
2234.0,2234.0,0.005377416
2235.0,2235.0,0.18022765
2236.0,2236.0,0.013125261
2237.0,2237.0,0.015861822
2238.0,2238.0,0.019675322
2239.0,2239.0,0.27112755
2240.0,2240.0,0.40344694
2241.0,2241.0,0.0061821127
2242.0,2242.0,0.79324967
2243.0,2243.0,0.024918864
2244.0,2244.0,0.115169965
2245.0,2245.0,0.012885816
2246.0,2246.0,0.27859923
2247.0,2247.0,0.61311775
2248.0,2248.0,0.020541431
2249.0,2249.0,0.044303544
2250.0,2250.0,0.0030382136
2251.0,2251.0,0.52002245
2252.0,2252.0,0.06884931
2253.0,2253.0,0.00614418
2254.0,2254.0,0.50921935
2255.0,2255.0,0.09183584
2256.0,2256.0,0.2070356
2257.0,2257.0,0.003950585
2258.0,2258.0,0.0059422
2259.0,2259.0,0.010297888
2260.0,2260.0,0.13636301
2261.0,2261.0,0.76315266
2262.0,2262.0,0.1677923
2263.0,2263.0,0.023240414
2264.0,2264.0,0.0021493929
2265.0,2265.0,0.5145583
2266.0,2266.0,0.0038570866
2267.0,2267.0,0.008601001
2268.0,2268.0,0.0031103778
2269.0,2269.0,0.010213652
2270.0,2270.0,6.8976806E-4
2271.0,2271.0,0.110604644
2272.0,2272.0,0.5368961
2273.0,2273.0,0.89173114
2274.0,2274.0,0.4504351
2275.0,2275.0,0.0129511105
2276.0,2276.0,0.7017174
2277.0,2277.0,0.32535765
2278.0,2278.0,0.0011795529
2279.0,2279.0,0.015154219
2280.0,2280.0,0.38950467
2281.0,2281.0,0.18814605
2282.0,2282.0,0.8485053
2283.0,2283.0,0.017903293
2284.0,2284.0,0.024998521
2285.0,2285.0,0.24774294
2286.0,2286.0,0.011279097
2287.0,2287.0,0.6162763
2288.0,2288.0,0.30920053
2289.0,2289.0,0.5174602
2290.0,2290.0,0.14365444
2291.0,2291.0,0.89507747
2292.0,2292.0,0.54131544
2293.0,2293.0,0.17070673
2294.0,2294.0,0.4912336
2295.0,2295.0,0.08343414
2296.0,2296.0,0.010947261
2297.0,2297.0,0.4859952
2298.0,2298.0,0.025364645
2299.0,2299.0,0.010356967
2300.0,2300.0,6.4889214E-4
2301.0,2301.0,0.017207235
2302.0,2302.0,0.025870835
2303.0,2303.0,0.07202436
2304.0,2304.0,0.3907572
2305.0,2305.0,0.024418047
2306.0,2306.0,0.021386566
2307.0,2307.0,0.4745729
2308.0,2308.0,0.14890091
2309.0,2309.0,0.63264894
2310.0,2310.0,0.0074903485
2311.0,2311.0,0.022184435
2312.0,2312.0,0.047958303
2313.0,2313.0,0.017261276
2314.0,2314.0,0.047732722
2315.0,2315.0,0.30914655
2316.0,2316.0,0.025837827
2317.0,2317.0,0.10470798
2318.0,2318.0,0.53236854
2319.0,2319.0,0.001234232
2320.0,2320.0,0.0030931993
2321.0,2321.0,0.0062870667
2322.0,2322.0,0.7003793
2323.0,2323.0,0.010276635
2324.0,2324.0,0.19075483
2325.0,2325.0,0.85986656
2326.0,2326.0,0.014765938
2327.0,2327.0,0.23730084
2328.0,2328.0,0.022541719
2329.0,2329.0,0.018462038
2330.0,2330.0,0.09760135
2331.0,2331.0,0.64424205
2332.0,2332.0,0.51617104
2333.0,2333.0,0.24268149
2334.0,2334.0,0.47632715
2335.0,2335.0,0.043526005
2336.0,2336.0,0.6929694
2337.0,2337.0,0.82542086
2338.0,2338.0,0.6028381
2339.0,2339.0,0.50017184
2340.0,2340.0,0.017641697
2341.0,2341.0,0.57631713
2342.0,2342.0,0.115741104
2343.0,2343.0,0.3996267
2344.0,2344.0,0.0083783455
2345.0,2345.0,0.003400966
2346.0,2346.0,0.45421755
2347.0,2347.0,0.35021123
2348.0,2348.0,0.009149956
2349.0,2349.0,0.0886397
2350.0,2350.0,0.14377579
2351.0,2351.0,0.3117467
2352.0,2352.0,0.02150152
2353.0,2353.0,0.05167589
2354.0,2354.0,0.58905506
2355.0,2355.0,0.7600805
2356.0,2356.0,0.642968
2357.0,2357.0,0.7764346
2358.0,2358.0,0.74733377
2359.0,2359.0,0.024569957
2360.0,2360.0,0.019928852
2361.0,2361.0,0.21464865
2362.0,2362.0,0.16439639
2363.0,2363.0,0.0017355912
2364.0,2364.0,0.10006682
2365.0,2365.0,0.06435202
2366.0,2366.0,0.30395877
2367.0,2367.0,0.13009077
2368.0,2368.0,0.03956135
2369.0,2369.0,0.36516362
2370.0,2370.0,0.11986999
2371.0,2371.0,0.7537497
2372.0,2372.0,0.006861057
2373.0,2373.0,0.0609359
2374.0,2374.0,0.0052850484
2375.0,2375.0,0.078876145
2376.0,2376.0,0.019747602
2377.0,2377.0,0.0027917651
2378.0,2378.0,9.3031157E-4
2379.0,2379.0,0.4947255
2380.0,2380.0,0.030972835
2381.0,2381.0,0.0094707245
2382.0,2382.0,0.095764086
2383.0,2383.0,0.912972
2384.0,2384.0,0.82625645
2385.0,2385.0,0.016159497
2386.0,2386.0,0.19262661
2387.0,2387.0,0.14503555
2388.0,2388.0,0.10378005
2389.0,2389.0,0.2300303
2390.0,2390.0,0.15737623
2391.0,2391.0,0.56148136
2392.0,2392.0,0.02456687
2393.0,2393.0,0.01657108
2394.0,2394.0,0.030419685
2395.0,2395.0,0.817531
2396.0,2396.0,0.06404858
2397.0,2397.0,0.5296746
2398.0,2398.0,0.43954226
2399.0,2399.0,0.46718112
2400.0,2400.0,0.037953243
2401.0,2401.0,0.120213926
2402.0,2402.0,0.6702275
2403.0,2403.0,0.4707965
2404.0,2404.0,0.584315
2405.0,2405.0,8.53717E-4
2406.0,2406.0,0.034105968
2407.0,2407.0,0.010502843
2408.0,2408.0,0.106656894
2409.0,2409.0,0.026555935
2410.0,2410.0,0.65291774
2411.0,2411.0,0.03185523
2412.0,2412.0,0.34240466
2413.0,2413.0,0.007815177
2414.0,2414.0,0.099797435
2415.0,2415.0,0.18070778
2416.0,2416.0,0.011634696
2417.0,2417.0,0.04742536
2418.0,2418.0,0.4076127
2419.0,2419.0,0.086449996
2420.0,2420.0,0.0022959486
2421.0,2421.0,0.91780907
2422.0,2422.0,0.013005202
2423.0,2423.0,0.5415437
2424.0,2424.0,0.16724575
2425.0,2425.0,0.6097933
2426.0,2426.0,0.0049712565
2427.0,2427.0,0.2501847
2428.0,2428.0,0.009731215
2429.0,2429.0,0.07588013
2430.0,2430.0,0.66349256
2431.0,2431.0,0.10209987
2432.0,2432.0,0.0054044984
2433.0,2433.0,0.005752758
2434.0,2434.0,0.0269194
2435.0,2435.0,0.2020815
2436.0,2436.0,0.29753795
2437.0,2437.0,0.5389552
2438.0,2438.0,0.14374827
2439.0,2439.0,0.514795
2440.0,2440.0,0.017946603
2441.0,2441.0,0.56723326
2442.0,2442.0,0.67643726
2443.0,2443.0,0.47114703
2444.0,2444.0,9.935217E-4
2445.0,2445.0,0.9376568
2446.0,2446.0,0.011683834
2447.0,2447.0,0.016849168
2448.0,2448.0,0.029645909
2449.0,2449.0,0.0437797
2450.0,2450.0,0.25617883
2451.0,2451.0,0.014189024
2452.0,2452.0,0.008667184
2453.0,2453.0,0.3181989
2454.0,2454.0,0.70918995
2455.0,2455.0,0.030065669
2456.0,2456.0,0.32211
2457.0,2457.0,0.037625276
2458.0,2458.0,0.012168122
2459.0,2459.0,0.11255951
2460.0,2460.0,0.7165386
2461.0,2461.0,0.37071502
2462.0,2462.0,0.004200417
2463.0,2463.0,0.021926349
2464.0,2464.0,0.0022539543
2465.0,2465.0,0.6291506
2466.0,2466.0,0.047188472
2467.0,2467.0,0.92116004
2468.0,2468.0,0.03318342
2469.0,2469.0,0.054046325
2470.0,2470.0,0.0142079275
2471.0,2471.0,0.7045216
2472.0,2472.0,0.13871583
2473.0,2473.0,0.042007156
2474.0,2474.0,0.46016723
2475.0,2475.0,0.008762987
2476.0,2476.0,0.03879141
2477.0,2477.0,0.025133537
2478.0,2478.0,0.013999002
2479.0,2479.0,0.56354433
2480.0,2480.0,0.65078354
2481.0,2481.0,0.022777833
2482.0,2482.0,8.9051516E-4
2483.0,2483.0,0.09995785
2484.0,2484.0,0.024116205
2485.0,2485.0,0.04262675
2486.0,2486.0,0.12058595
2487.0,2487.0,0.57709205
2488.0,2488.0,0.12467677
2489.0,2489.0,0.89745
2490.0,2490.0,8.8051654E-4
2491.0,2491.0,0.027686214
2492.0,2492.0,0.0076398402
2493.0,2493.0,0.019840874
2494.0,2494.0,0.051107902
2495.0,2495.0,0.029095912
2496.0,2496.0,0.8630486
2497.0,2497.0,0.47874916
2498.0,2498.0,0.22869764
2499.0,2499.0,0.41121075
2500.0,2500.0,0.006327524
2501.0,2501.0,0.7241864
2502.0,2502.0,0.010694049
2503.0,2503.0,0.022220094
2504.0,2504.0,0.13519809
2505.0,2505.0,0.0015119993
2506.0,2506.0,0.021922413
2507.0,2507.0,0.4625812
2508.0,2508.0,0.21415964
2509.0,2509.0,0.015135666
2510.0,2510.0,0.0027138835
2511.0,2511.0,0.1442477
2512.0,2512.0,0.058381878
2513.0,2513.0,0.19122843
2514.0,2514.0,0.56122166
2515.0,2515.0,0.015672509
2516.0,2516.0,0.0012047673
2517.0,2517.0,0.4103661
2518.0,2518.0,0.14000118
2519.0,2519.0,0.7703914
2520.0,2520.0,0.17046438
2521.0,2521.0,0.010554922
2522.0,2522.0,0.008510464
2523.0,2523.0,0.72151196
2524.0,2524.0,0.40900365
2525.0,2525.0,0.6948974
2526.0,2526.0,0.8329975
2527.0,2527.0,0.3586695
2528.0,2528.0,0.024033431
2529.0,2529.0,0.78518504
2530.0,2530.0,0.7166027
2531.0,2531.0,0.77296215
2532.0,2532.0,0.54351205
2533.0,2533.0,0.56605345
2534.0,2534.0,0.0010133017
2535.0,2535.0,0.5036789
2536.0,2536.0,0.47210336
2537.0,2537.0,0.90131295
2538.0,2538.0,0.0017918443
2539.0,2539.0,0.6648064
2540.0,2540.0,0.07050276
2541.0,2541.0,0.7229213
2542.0,2542.0,0.0064435657
2543.0,2543.0,0.8409603
2544.0,2544.0,0.15928547
2545.0,2545.0,0.5295552
2546.0,2546.0,0.189396
2547.0,2547.0,0.56837475
2548.0,2548.0,0.027527893
2549.0,2549.0,0.0021730792
2550.0,2550.0,0.55315274
2551.0,2551.0,0.047362737
2552.0,2552.0,0.0023917935
2553.0,2553.0,0.006360146
2554.0,2554.0,0.0017219943
2555.0,2555.0,0.54825
2556.0,2556.0,0.18570384
2557.0,2557.0,0.79612607
2558.0,2558.0,0.47271436
2559.0,2559.0,0.5207493
2560.0,2560.0,0.56202126
2561.0,2561.0,0.21456583
2562.0,2562.0,0.37488398
2563.0,2563.0,0.058921855
2564.0,2564.0,3.5860893E-4
2565.0,2565.0,0.013301601
2566.0,2566.0,0.043723017
2567.0,2567.0,0.035541978
2568.0,2568.0,0.81035954
2569.0,2569.0,0.035257425
2570.0,2570.0,0.011986166
2571.0,2571.0,0.6982528
2572.0,2572.0,0.48599035
2573.0,2573.0,0.10973566
2574.0,2574.0,3.0141606E-4
2575.0,2575.0,0.36375734
2576.0,2576.0,0.015001339
2577.0,2577.0,0.0071044774
2578.0,2578.0,0.019829411
2579.0,2579.0,0.34786987
2580.0,2580.0,0.6253051
2581.0,2581.0,0.022332339
2582.0,2582.0,0.0094224615
2583.0,2583.0,0.00845557
2584.0,2584.0,0.76110697
2585.0,2585.0,0.026219739
2586.0,2586.0,0.03958653
2587.0,2587.0,0.16760957
2588.0,2588.0,0.0014539339
2589.0,2589.0,0.021381602
2590.0,2590.0,0.3254671
2591.0,2591.0,0.0027209597
2592.0,2592.0,8.4205304E-4
2593.0,2593.0,0.01823753
2594.0,2594.0,0.7173913
2595.0,2595.0,0.0054191565
2596.0,2596.0,0.0126799205
2597.0,2597.0,0.0013060456
2598.0,2598.0,0.46273088
2599.0,2599.0,0.40474984
2600.0,2600.0,0.393878
2601.0,2601.0,0.021562183
2602.0,2602.0,0.36451787
2603.0,2603.0,0.6973813
2604.0,2604.0,0.12675743
2605.0,2605.0,0.010678151
2606.0,2606.0,0.5666507
2607.0,2607.0,0.67700124
2608.0,2608.0,0.3932531
2609.0,2609.0,0.039779283
2610.0,2610.0,0.66634506
2611.0,2611.0,0.549938
2612.0,2612.0,0.22620755
2613.0,2613.0,0.46928748
2614.0,2614.0,0.007083688
2615.0,2615.0,0.0056928317
2616.0,2616.0,0.0036354037
2617.0,2617.0,0.8365033
2618.0,2618.0,0.7789385
2619.0,2619.0,0.8375944
2620.0,2620.0,0.044696234
2621.0,2621.0,0.016145632
2622.0,2622.0,0.59985363
2623.0,2623.0,0.57940805
2624.0,2624.0,0.9497466
2625.0,2625.0,0.04591475
2626.0,2626.0,0.0036859736
2627.0,2627.0,0.014827952
2628.0,2628.0,0.56801677
2629.0,2629.0,0.12749447
2630.0,2630.0,0.5880697
2631.0,2631.0,0.09681413
2632.0,2632.0,0.3622745
2633.0,2633.0,0.35061705
2634.0,2634.0,0.65361834
2635.0,2635.0,0.0171853
2636.0,2636.0,0.010698889
2637.0,2637.0,0.012809038
2638.0,2638.0,0.024830317
2639.0,2639.0,7.707731E-4
2640.0,2640.0,0.48206902
2641.0,2641.0,0.6532412
2642.0,2642.0,0.33560577
2643.0,2643.0,4.982077E-4
2644.0,2644.0,0.02667478
2645.0,2645.0,0.4082839
2646.0,2646.0,0.026539074
2647.0,2647.0,0.0057256417
2648.0,2648.0,0.032753177
2649.0,2649.0,0.00750234
2650.0,2650.0,0.007481775
2651.0,2651.0,0.7059897
2652.0,2652.0,0.030909628
2653.0,2653.0,0.0022615097
2654.0,2654.0,0.85389674
2655.0,2655.0,0.10899933
2656.0,2656.0,0.13951683
2657.0,2657.0,0.007359697
2658.0,2658.0,0.0598067
2659.0,2659.0,0.74866885
2660.0,2660.0,0.30958813
2661.0,2661.0,0.58101237
2662.0,2662.0,0.04356062
2663.0,2663.0,0.030888397
2664.0,2664.0,0.022376109
2665.0,2665.0,0.0051834644
2666.0,2666.0,0.0025216006
2667.0,2667.0,0.85573196
2668.0,2668.0,0.043324254
2669.0,2669.0,0.30876642
2670.0,2670.0,0.0019974418
2671.0,2671.0,0.19533308
2672.0,2672.0,0.08264371
2673.0,2673.0,0.79061484
2674.0,2674.0,0.01582255
2675.0,2675.0,0.95014566
2676.0,2676.0,0.048073445
2677.0,2677.0,0.7127801
2678.0,2678.0,0.52630377
2679.0,2679.0,0.048191607
2680.0,2680.0,0.018523863
2681.0,2681.0,0.010484345
2682.0,2682.0,0.012796447
2683.0,2683.0,0.18757603
2684.0,2684.0,0.03892732
2685.0,2685.0,0.001356984
2686.0,2686.0,0.0021672314
2687.0,2687.0,0.001919508
2688.0,2688.0,0.38963133
2689.0,2689.0,9.7491844E-5
2690.0,2690.0,0.3848496
2691.0,2691.0,0.04149804
2692.0,2692.0,0.0039593005
2693.0,2693.0,0.02622492
2694.0,2694.0,0.122835256
2695.0,2695.0,0.52963537
2696.0,2696.0,0.0052768635
2697.0,2697.0,0.22868985
2698.0,2698.0,0.02099097
2699.0,2699.0,0.03171305
2700.0,2700.0,0.0038040162
2701.0,2701.0,0.11830981
2702.0,2702.0,0.011749394
2703.0,2703.0,0.16372918
2704.0,2704.0,0.12728696
2705.0,2705.0,0.4738587
2706.0,2706.0,0.035198722
2707.0,2707.0,0.25552768
2708.0,2708.0,0.0076466557
2709.0,2709.0,0.26726967
2710.0,2710.0,0.007816189
2711.0,2711.0,0.0022458122
2712.0,2712.0,0.08765854
2713.0,2713.0,0.0020888
2714.0,2714.0,0.7511587
2715.0,2715.0,0.019037705
2716.0,2716.0,0.0026103486
2717.0,2717.0,0.75199604
2718.0,2718.0,0.01274166
2719.0,2719.0,0.8094006
2720.0,2720.0,0.016327951
2721.0,2721.0,0.5879768
2722.0,2722.0,0.3556348
2723.0,2723.0,0.0053153075
2724.0,2724.0,0.3516497
